Date,close,high,low,open,volume,year,month,day,day_of_week
2003-04-15,15.128422737121582,15.24526860520814,14.820934474875106,15.177620812162033,63399000,2003,4,15,1
2003-04-16,15.325206756591797,15.829487046521564,15.12841456276301,15.74339075496497,86178700,2003,4,16,2
2003-04-17,15.681904792785645,15.706504422155216,15.214522391537791,15.232972113564973,58356600,2003,4,17,3
2003-04-21,15.50355625152588,15.749547777998382,15.423609826504489,15.749547777998382,41557800,2003,4,21,0
2003-04-22,15.841796875,15.866395328305064,15.392864252166213,15.411312798901324,58844000,2003,4,22,1
2003-04-23,15.817193031311035,15.983236945502467,15.663448926979951,15.83564274610156,55559300,2003,4,23,2
2003-04-24,15.675751686096191,15.81719600717844,15.571205628562648,15.669601780008964,51703600,2003,4,24,3
2003-04-25,15.50970458984375,15.767994728161938,15.478956238628848,15.577352370085832,53657400,2003,4,25,4
2003-04-28,15.829490661621094,15.952486397340545,15.571200554989662,15.61424871059919,56287600,2003,4,28,0
2003-04-29,15.866393089294434,16.143132981015967,15.79259656681841,15.95864050185133,65877300,2003,4,29,1
2003-04-30,15.72494888305664,15.915591269208312,15.528156591161418,15.82334502900425,55566800,2003,4,30,2
2003-05-01,15.817193031311035,15.958638498756198,15.583502508836537,15.706498261491175,42085800,2003,5,1,3
2003-05-02,16.050888061523438,16.167733933524026,15.71880016414535,15.774148147041698,52695400,2003,5,2,4
2003-05-05,15.903287887573242,16.229224583949293,15.890988079754536,16.143128275166823,50391500,2003,5,5,0
2003-05-06,16.216922760009766,16.29686914916124,15.87868514935598,15.90328476015582,54299500,2003,5,6,1
2003-05-07,15.983234405517578,16.204626255923543,15.890988192173175,16.05703207997765,49120000,2003,5,7,2
2003-05-08,15.829490661621094,16.075480960085727,15.811040949370897,15.835640565704496,46401400,2003,5,8,3
2003-05-09,16.21078109741211,16.296877433027174,15.921741388462223,15.927891294288242,58913600,2003,5,9,4
2003-05-12,16.112382888793945,16.27842563295524,16.026285391219236,16.081633363597817,53900800,2003,5,12,0
2003-05-13,15.983234405517578,16.11238004257914,15.921736538963229,16.013983925281874,44501900,2003,5,13,1
2003-05-14,15.755702018737791,16.100088608395083,15.706503934501036,16.038590709855423,45021000,2003,5,14,2
2003-05-15,15.860240936279297,15.995535313625266,15.724945385959003,15.89713918956014,45450200,2003,5,15,3
2003-05-16,15.72494888305664,16.020137320899472,15.626552737109028,15.915591269208312,60620900,2003,5,16,4
2003-05-19,15.226821899414062,15.70650410568148,15.214522084977109,15.620406577597668,55336300,2003,5,19,0
2003-05-20,15.146869659423828,15.374411465217836,15.066923235913478,15.288315136364458,52677600,2003,5,20,1
2003-05-21,14.777880668640137,15.196063560475867,14.691783190431268,15.146865504202596,108960900,2003,5,21,2
2003-05-22,14.857824325561523,14.925472080306154,14.784027841270987,14.882423935641016,93157100,2003,5,22,3
2003-05-23,14.894731521606444,15.091525001621966,14.777886822410116,14.882432882147398,76968000,2003,5,23,4
2003-05-27,15.245267868041992,15.306764579137983,14.89473028073213,14.913179997845674,68486800,2003,5,27,1
2003-05-28,15.01157283782959,15.294462573075991,14.943925062949608,15.239114606896791,91467000,2003,5,28,2
2003-05-29,15.005425453186035,15.171469379605693,14.900879407622678,15.048473617893093,75451300,2003,5,29,3
2003-05-30,15.134568214416504,15.319060648588,15.07307034536791,15.208364718895387,85096700,2003,5,30,4
2003-06-02,15.153016090393066,15.39285765188083,15.109967935836716,15.362108132216122,66310800,2003,6,2,0
2003-06-03,15.300617218017578,15.3252168449267,15.109974801370964,15.220670776512472,61058200,2003,6,3,1
2003-06-04,15.294463157653809,15.50970395327274,15.21451557101732,15.36825966673048,83484600,2003,6,4,2
2003-06-05,14.814785957336426,15.079226075328048,14.76558787768506,15.04847654243673,115877900,2003,6,5,3
2003-06-06,14.55649471282959,15.103823456728248,14.544194900545998,15.030026928976003,119629400,2003,6,6,4
2003-06-09,14.605700492858888,14.74714488980198,14.51345419802536,14.587250764702071,73610000,2003,6,9,0
2003-06-10,15.177620887756348,15.22066905700932,14.667190416803908,14.722538398121914,80655300,2003,6,10,1
2003-06-11,15.300617218017578,15.349815298861053,15.017728546411297,15.171472695669,75768600,2003,6,11,2
2003-06-12,15.368258476257324,15.460504691944667,15.21451439245366,15.355958668039206,66177700,2003,6,12,3
2003-06-13,15.15916919708252,15.528155300196948,15.06077305931527,15.497406947010116,55157500,2003,6,13,4
2003-06-16,15.614252090454102,15.632701806697918,15.171469457373206,15.251415881814031,69658600,2003,6,16,0
2003-06-17,15.964794158935549,16.07549014976845,15.700355170026317,15.768001807665916,122213900,2003,6,17,1
2003-06-18,16.03243064880371,16.253822474141334,15.811038823466086,15.977082692469304,89957700,2003,6,18,2
2003-06-19,16.03243064880371,16.22922286111533,15.995532402238808,16.044730455316714,63626900,2003,6,19,3
2003-06-20,16.192333221435547,16.22308158108795,15.99554090452079,16.198483127960973,86048900,2003,6,20,4
2003-06-23,15.854093551635742,16.136982160039626,15.675749815314113,16.075484279481323,52584500,2003,6,23,0
2003-06-24,15.80490016937256,16.0139923215009,15.6942041861311,15.774150633486125,51820300,2003,6,24,1
2003-06-25,15.534311294555664,15.983243995712815,15.460513575815815,15.768001920111116,60483500,2003,6,25,2
2003-06-26,15.835648536682127,16.303030925512058,15.503560586865524,15.614256570137725,51758100,2003,6,26,3
2003-06-27,15.761847496032717,16.19848142976494,15.70035078317502,15.958640965291018,76040300,2003,6,27,4
2003-06-30,15.767996788024902,16.06318639393256,15.68190045499639,15.95249043833901,48073100,2003,6,30,0
2003-07-01,16.08163070678711,16.112380226903177,15.614248557791184,15.737244292306942,60926000,2003,7,1,1
2003-07-02,16.530569076538086,16.56131860769017,16.26613014647825,16.296878504655655,94069300,2003,7,2,2
2003-07-03,16.296873092651367,16.573612916244596,16.24152512793272,16.41371892627676,39440900,2003,7,3,3
2003-07-07,16.862651824951172,16.94259823558004,16.57361335824763,16.616661515738123,88960800,2003,7,7,0
2003-07-08,17.034849166870117,17.096345877218553,16.758109278403897,16.76425918403365,61896800,2003,7,8,1
2003-07-09,16.893402099609375,17.03484756988439,16.758107707362026,16.94875007211385,62300700,2003,7,9,2
2003-07-10,16.549009323120117,16.862647323507193,16.35221712828289,16.758101323378167,55350800,2003,7,10,3
2003-07-11,16.795007705688477,16.881105212383943,16.536717531551226,16.57361696569553,50377300,2003,7,11,4
2003-07-14,16.850357055664062,17.102497344636532,16.63511503086509,16.991801379141368,60464400,2003,7,14,0
2003-07-15,16.770404815673828,16.930298802374327,16.665858792560975,16.89339937799972,53567600,2003,7,15,1
2003-07-16,16.924156188964844,16.98565408310722,16.72736386608905,16.94875464283693,49838900,2003,7,16,2
2003-07-17,16.41371726989746,16.770403465992715,16.321471062333444,16.690455892589508,72805000,2003,7,17,3
2003-07-18,16.536714553833008,16.745806617768498,16.45061823561523,16.672010108717362,63388400,2003,7,18,4
2003-07-21,16.013986587524414,16.54901541765228,15.989386967623416,16.524416970725724,48480800,2003,7,21,0
2003-07-22,16.22307586669922,16.333771799216105,16.069331776642283,16.1615791690559,51791000,2003,7,22,1
2003-07-23,16.266124725341797,16.389119290034746,16.075481214660154,16.247675012799426,49828200,2003,7,23,2
2003-07-24,15.989388465881348,16.555166873900745,15.977088654778315,16.469070542128623,53556600,2003,7,24,3
2003-07-25,16.536714553833008,16.57361398133294,16.032434107744255,16.161579758045285,54173000,2003,7,25,4
2003-07-28,16.364519119262695,16.604359492130627,16.290721449855706,16.567461243914213,52658300,2003,7,28,0
2003-07-29,16.278423309326172,16.542863323393696,16.136979032537496,16.530563515070956,62391100,2003,7,29,1
2003-07-30,16.130830764770508,16.33992283557135,16.09393250903342,16.27227505590802,41240300,2003,7,30,2
2003-07-31,16.241525650024414,16.598211893580267,16.180027779140783,16.358371487405872,64504800,2003,7,31,3
2003-08-01,16.09393310546875,16.303025184018473,16.06318475337739,16.19232923973045,42649700,2003,8,1,4
2003-08-04,16.100088119506836,16.241532460770614,15.835647984898577,16.081638398612718,51825600,2003,8,4,0
2003-08-05,15.780290603637695,16.32147036470346,15.743392356784067,16.18002493464533,58825800,2003,8,5,1
2003-08-06,15.774147033691406,16.1062349076305,15.638852625590992,15.706500416128494,56294900,2003,8,6,2
2003-08-07,15.81103801727295,15.872535873728127,15.651145232653157,15.817187920215872,44258500,2003,8,7,3
2003-08-08,15.73109245300293,15.977082718797815,15.681894399843952,15.915584859105568,33241400,2003,8,8,4
2003-08-11,15.749545097351074,15.983235600155282,15.706496939437748,15.749545097351074,36433900,2003,8,11,0
2003-08-12,15.823339462280272,15.847939076600207,15.6511468539374,15.811039655120304,38208400,2003,8,12,1
2003-08-13,15.74340534210205,15.921747993138483,15.681907431305834,15.860251255317351,39636900,2003,8,13,2
2003-08-14,15.761847496032717,15.81104557010364,15.694200877294328,15.78029721367479,37338300,2003,8,14,3
2003-08-15,15.706498146057127,15.780294658728009,15.63885036529681,15.749546307277544,27607900,2003,8,15,4
2003-08-18,15.80490016937256,15.88484661672758,15.657304743067376,15.718802641865391,45817400,2003,8,18,0
2003-08-19,16.37067222595215,16.389120767182998,15.84794205321426,15.89714011812051,72952900,2003,8,19,1
2003-08-20,16.266124725341797,16.315322785813834,15.989384902077662,16.173877335604228,56739300,2003,8,20,2
2003-08-21,16.13698387145996,16.43832222788236,16.069336078373937,16.38912415281288,63802700,2003,8,21,3
2003-08-22,16.12468147277832,16.57361515536727,16.118531567759355,16.46906911599374,65846300,2003,8,22,4
2003-08-25,16.296873092651367,16.321472709403782,16.13082919849543,16.18002725902597,36132900,2003,8,25,0
2003-08-26,16.33992576599121,16.401423651898394,15.964789717634558,16.180031731822385,47546000,2003,8,26,1
2003-08-27,16.2476806640625,16.346076819230696,16.17388296119901,16.303028647966446,30633900,2003,8,27,2
2003-08-28,16.303022384643555,16.34607053936949,16.136978496722744,16.29687248068639,46211200,2003,8,28,3
2003-08-29,16.309175491333008,16.327624033853123,16.20462944947929,16.272276060343835,34503000,2003,8,29,4
2003-09-02,16.764257431030273,16.78885587800253,16.27842549385302,16.419870962597635,74168900,2003,9,2,1
2003-09-03,17.403837203979492,17.465335098196952,16.83805868853344,16.862658315410332,109437800,2003,9,3,2
2003-09-04,17.483781814575195,17.508380264251212,17.213191830291606,17.280839619606148,59840800,2003,9,4,3
2003-09-05,17.453031539916992,17.680573347806245,17.32388704544774,17.360785304871168,64024500,2003,9,5,4
2003-09-08,17.735916137695312,17.78511419353323,17.428427995464773,17.459176340498157,46105300,2003,9,8,0
2003-09-09,17.446880340576172,17.65597122972736,17.409980913395653,17.619072975521192,44315200,2003,9,9,1
2003-09-10,16.942602157592773,17.33003801064268,16.899553990137136,17.237791769955663,54763500,2003,9,10,2
2003-09-11,17.120943069458008,17.286986978968176,16.967198969461418,17.01024712978456,37813300,2003,9,11,3
2003-09-12,17.428436279296875,17.46533454546972,16.88110750132986,16.899556047928918,55777200,2003,9,12,4
2003-09-15,17.440738677978516,17.594482844962176,17.422288955669508,17.44688858541485,41432300,2003,9,15,0
2003-09-16,17.7728214263916,17.803570956579478,17.416135087034736,17.471483068398268,52060600,2003,9,16,1
2003-09-17,17.526830673217773,17.803570574090006,17.50838095550142,17.686724707835662,47221600,2003,9,17,2
2003-09-18,18.14179992675781,18.147949830201743,17.47762560347683,17.520673754610222,67268100,2003,9,18,3
2003-09-19,18.42469024658203,18.430840150626526,18.154101506469683,18.30169568461485,92433800,2003,9,19,4
2003-09-22,17.87735939025879,18.449287490128636,17.717465424587445,18.074151602477635,65678700,2003,9,22,0
2003-09-23,18.20330047607422,18.27094707799772,17.76051674652386,17.908112105023523,57827800,2003,9,23,1
2003-09-24,17.502233505249023,18.26480552287313,17.477635051150543,18.20945753493308,66336500,2003,9,24,2
2003-09-25,17.366931915283203,17.809714463279768,17.3546321068175,17.508376193715876,56224500,2003,9,25,3
2003-09-26,17.336181640625,17.699017739223255,17.30543212287776,17.385379696046417,49864700,2003,9,26,4
2003-09-29,17.729764938354492,17.778962990596884,17.280832565020905,17.47147487083841,47380300,2003,9,29,0
2003-09-30,17.09634017944336,17.594471812667955,17.06559183451678,17.582172005507655,63333700,2003,9,30,1
2003-10-01,17.539127349853516,17.6067739567722,17.102493492413096,17.23778905219928,58375900,2003,10,1,2
2003-10-02,17.526830673217773,17.68057480193021,17.336188282047246,17.496082316665134,38143600,2003,10,2,3
2003-10-03,17.883514404296875,18.117204929847748,17.791268175078752,17.932712471411502,57303000,2003,10,3,4
2003-10-06,17.951162338256836,18.018808948002505,17.77896851541218,17.92656271800426,34047600,2003,10,6,0
2003-10-07,17.920419692993164,18.061865217800676,17.78512524858479,17.84047324242797,52356800,2003,10,7,1
2003-10-08,17.723628997802734,18.05571699178697,17.637532631795715,18.05571699178697,46989100,2003,10,8,2
2003-10-09,17.797422409057617,18.049562710971404,17.711324890934197,17.969615099354996,62653300,2003,10,9,3
2003-10-10,17.778966903686523,17.957310615426838,17.631372714474374,17.778966903686523,37604700,2003,10,10,4
2003-10-13,17.699026107788086,17.89581842252233,17.526832245908263,17.82202071800963,39320300,2003,10,13,0
2003-10-14,17.637521743774414,17.6928697086043,17.51452600571372,17.62522193537349,34851300,2003,10,14,1
2003-10-15,17.977659225463867,18.095160597662098,17.748842067533374,18.05805533575134,57242100,2003,10,15,2
2003-10-16,18.076602935791016,18.12607699936869,17.81067940172801,17.878706681480327,42232500,2003,10,16,3
2003-10-17,17.891082763671875,18.113716730033083,17.810686640461352,18.107532322128023,49960000,2003,10,17,4
2003-10-20,18.150819778442383,18.163188592740045,17.810684462586956,17.90344939026438,38794500,2003,10,20,0
2003-10-21,18.150819778442383,18.200293856077984,18.03950280887352,18.150819778442383,44166800,2003,10,21,1
2003-10-22,17.8663387298584,18.064234993685574,17.810680258212656,17.95291922994887,48798500,2003,10,22,2
2003-10-23,17.87871551513672,17.983848099628347,17.377790226467344,17.761214113750714,67357900,2003,10,23,3
2003-10-24,16.456329345703125,16.9448856614933,16.338827981832605,16.864490736458688,210558300,2003,10,24,4
2003-10-27,16.64185333251953,16.759354671754632,16.586194865489993,16.64185333251953,65619100,2003,10,27,0
2003-10-28,16.82119369506836,16.83356132303587,16.623296313380933,16.753166433252233,71752600,2003,10,28,1
2003-10-29,16.53672218322754,16.852119796189026,16.487248117246605,16.79646132451613,73551500,2003,10,29,2
2003-10-30,16.15329933166504,16.722251710686745,16.023429164289677,16.703698492617452,98729400,2003,10,30,3
2003-10-31,16.165666580200195,16.35119521782204,16.147114542126378,16.307905556243384,69623700,2003,10,31,4
2003-11-03,16.499622344970703,16.5429120194704,16.258436341583742,16.29554160836131,57772300,2003,11,3,0
2003-11-04,16.12238121032715,16.46251654673229,16.085275944747448,16.443963324164876,84026100,2003,11,4,1
2003-11-05,16.14093589782715,16.276989337004185,16.079092996544777,16.17185675869072,61514400,2003,11,5,2
2003-11-06,16.221324920654297,16.264614581878345,16.07908712533106,16.239878138130948,68189800,2003,11,6,3
2003-11-07,16.14093589782715,16.382121915317647,16.097646220796058,16.314094605951514,57822100,2003,11,7,4
2003-11-10,16.079092025756836,16.221329864429908,16.079092025756836,16.15330373872614,54579100,2003,11,10,0
2003-11-11,15.955403327941896,16.128563173664382,15.875008401443385,16.085273507122498,64990700,2003,11,11,1
2003-11-12,16.066720962524414,16.16566911293672,15.831719400183935,15.98632603264754,75877300,2003,11,12,2
2003-11-13,15.887377738952637,16.03579996323253,15.738955514672744,15.992510295261932,78949500,2003,11,13,3
2003-11-14,15.76987648010254,16.091458558084103,15.732771218660048,15.89356225765083,83146400,2003,11,14,4
2003-11-17,15.553427696228027,15.732771964216452,15.361715793542682,15.701849928586526,103900200,2003,11,17,0
2003-11-18,15.553427696228027,15.980142351480616,15.534875654405122,15.664744665385664,106868300,2003,11,18,1
2003-11-19,15.677114486694336,15.794615870525938,15.56579751038599,15.64000922110993,78853300,2003,11,19,2
2003-11-20,15.522506713867188,15.850272031992471,15.510137899715849,15.565796383841846,106845700,2003,11,20,3
2003-11-21,15.528693199157717,15.69566749432695,15.510139975447714,15.664746634365477,70712900,2003,11,21,4
2003-11-24,15.912117004394531,15.961591087915744,15.633825726920904,15.664746586788464,99463800,2003,11,24,0
2003-11-25,15.708030700683594,16.048165936571067,15.695661889293916,15.998691870567132,85663800,2003,11,25,1
2003-11-26,15.7389554977417,15.850271281165634,15.65855938912138,15.837903647155184,69758400,2003,11,26,2
2003-11-28,15.899744033813477,15.924481658887414,15.708032157710006,15.769875040839963,33402600,2003,11,28,4
2003-12-01,15.980144500732422,16.20896169739343,15.76987934838948,16.01724976892376,101914600,2003,12,1,0
2003-12-02,15.868821144104004,16.134744681723696,15.837900296287415,16.048165364193466,85121700,2003,12,2,1
2003-12-03,15.875008583068848,16.12237895153474,15.84408772934372,15.967772323799188,93121600,2003,12,3,2
2003-12-04,16.20277214050293,16.22132417757493,15.868821318549942,15.905926572248692,87202400,2003,12,4,3
2003-12-05,16.066720962524414,16.37593422745162,16.02961570100855,16.054352148834127,96610900,2003,12,5,4
2003-12-08,16.227516174316406,16.28935907911414,15.961592509374864,16.153305632203367,90504000,2003,12,8,0
2003-12-09,16.3140869140625,16.456325873814627,16.23369200598928,16.351193345069845,103547100,2003,12,9,1
2003-12-10,16.4439640045166,16.468700456074803,16.31409380028172,16.35738465473013,82853700,2003,12,10,2
2003-12-11,16.456329345703125,16.55527749015569,16.252248650325342,16.44396053275782,79309000,2003,12,11,3
2003-12-12,16.48107147216797,16.58001965072259,16.38830770221743,16.50580910658429,69154100,2003,12,12,4
2003-12-15,16.53672218322754,16.75935606991912,16.499616928630534,16.728434041459305,88860600,2003,12,15,0
2003-12-16,16.734622955322266,16.796465849347097,16.55527986016086,16.59238512475372,73978000,2003,12,16,1
2003-12-17,16.72224998474121,16.74698642672565,16.604748641539654,16.72224998474121,53712300,2003,12,17,2
2003-12-18,16.944883346557617,16.97580537469644,16.728433867804913,16.759355895943735,61177800,2003,12,18,3
2003-12-19,16.920148849487305,17.037649031263538,16.815016300834163,17.000543772784457,76856400,2003,12,19,4
2003-12-22,16.808837890625,16.963444565587253,16.678967670287943,16.796469073534745,43894800,2003,12,22,0
2003-12-23,16.7902774810791,16.907778834051616,16.703698157601885,16.80264629287722,39609000,2003,12,23,1
2003-12-24,16.72224998474121,16.796460490249245,16.697512363202055,16.784091679479666,19924200,2003,12,24,2
2003-12-26,16.827381134033203,16.852118755273075,16.697512161188,16.728433008183135,12076900,2003,12,26,4
2003-12-29,16.98198699951172,17.025277834824113,16.796459566391505,16.82738041205999,40426700,2003,12,29,0
2003-12-30,17.01909828186035,17.037650322728698,16.944886579722,16.951070986529775,34406600,2003,12,30,1
2003-12-31,16.92633628845215,17.037652083833407,16.8397557637488,16.957257146132203,42198900,2003,12,31,2
2004-01-02,16.97580909729004,17.173705402555765,16.901597393037882,17.056204028971106,44487700,2004,1,2,4
2004-01-05,17.40252685546875,17.42726448950594,17.1427875958548,17.148972004364097,67333700,2004,1,5,0
2004-01-06,17.464370727539062,17.489108362945313,17.359238136173257,17.43344986283663,46950800,2004,1,6,1
2004-01-07,17.445810317993164,17.50765320149074,17.3221257305529,17.421073872327067,54298200,2004,1,7,2
2004-01-08,17.414888381958008,17.612784653187447,17.31594024634329,17.557126179459814,58810800,2004,1,8,3
2004-01-09,17.10567855834961,17.35304894648363,17.062388887870537,17.334496904595486,67079900,2004,1,9,4
2004-01-12,17.050024032592773,17.148972210822162,16.913970582416198,17.11186693887497,55845200,2004,1,12,0
2004-01-13,16.963441848754883,17.09331086873705,16.85830927943617,17.03765238030037,51555900,2004,1,13,1
2004-01-14,17.13041114807129,17.148963184502392,16.9881721846228,17.019094211265823,43907000,2004,1,14,2
2004-01-15,17.031469345092773,17.14278514367107,16.9572576331521,17.03765257316228,58504100,2004,1,15,3
2004-01-16,17.198442459106445,17.24173212996975,17.025283775653225,17.13659956663527,63983400,2004,1,16,4
2004-01-20,17.377784729003906,17.439627614356503,17.27265217777097,17.303573030669803,63068500,2004,1,20,1
2004-01-21,17.50146484375,17.50146484375,17.223173700175096,17.396332319407136,53570600,2004,1,21,2
2004-01-22,17.322126388549805,17.588049972002313,17.27883672232357,17.538575899235912,78425200,2004,1,22,3
2004-01-23,17.61278533935547,17.785945173204688,17.451994317828664,17.48910075479591,127259100,2004,1,23,4
2004-01-26,17.810688018798828,17.829241243949795,17.51384349371508,17.618976077126653,58299600,2004,1,26,0
2004-01-27,17.470542907714844,17.76120284295577,17.451989694146658,17.711728786328493,63196200,2004,1,27,1
2004-01-28,17.1366024017334,17.58805476577322,16.988180142980468,17.501474230167567,71336000,2004,1,28,2
2004-01-29,17.260282516479492,17.285020141226696,17.050017424347743,17.198439634166352,63748400,2004,1,29,3
2004-01-30,17.0994873046875,17.25409388281226,17.03764443752668,17.2169886343376,40528700,2004,1,30,4
2004-02-02,16.944883346557617,17.19225367389438,16.845935215622912,17.074753505631143,62891800,2004,2,2,0
2004-02-03,16.87686538696289,17.037655292647926,16.808838071788607,16.94489152258184,47993800,2004,2,3,1
2004-02-04,16.70369529724121,16.963434402749634,16.70369529724121,16.833564260218115,60648000,2004,2,4,2
2004-02-05,16.672779083251953,16.802649271041265,16.5923841514243,16.734621973649006,55527500,2004,2,5,3
2004-02-06,16.746990203857422,16.815017498878323,16.654226461272998,16.716069349514274,47209600,2004,2,6,4
2004-02-09,16.635679244995117,16.83976002415859,16.604758379492175,16.815023567667318,48108500,2004,2,9,0
2004-02-10,16.70989418029785,16.79028915376697,16.586208335439295,16.617130386431754,37790600,2004,2,10,1
2004-02-11,16.7902774810791,16.83975154871677,16.604750022326552,16.678960534005643,51515300,2004,2,11,2
2004-02-12,16.666595458984375,16.790280057278554,16.654226645288457,16.7531747957458,44537000,2004,2,12,3
2004-02-13,16.4439640045166,16.73462409276773,16.388305514066676,16.68515001009615,67541100,2004,2,13,4
2004-02-17,16.69133758544922,16.75936490436562,16.443967125146948,16.524362082411912,43477000,2004,2,17,1
2004-02-18,16.55527687072754,16.765541964710746,16.53672365200377,16.635671792754117,50334700,2004,2,18,2
2004-02-19,16.363557815551758,16.68513974484678,16.345005783185723,16.64803450056026,61840600,2004,2,19,3
2004-02-20,16.431594848632812,16.57383268592321,16.388305174636184,16.487253337929953,57821900,2004,2,20,4
2004-02-23,16.456329345703125,16.54909308368304,16.375933241113586,16.530539864265087,50256800,2004,2,23,0
2004-02-24,16.62330436706543,16.666595214365753,16.419223662298112,16.456330102841246,55426500,2004,2,24,1
2004-02-25,16.51198959350586,16.691332682207953,16.456331108843642,16.63567419754574,64275700,2004,2,25,2
2004-02-26,16.388303756713867,16.481067504331428,16.332645272232323,16.443962241195415,66602700,2004,2,26,3
2004-02-27,16.406856536865234,16.462515019850077,16.29553957089555,16.369750095171995,58266500,2004,2,27,4
2004-03-01,16.51198959350586,16.524357228221312,16.388303809910926,16.468698743559095,51912300,2004,3,1,0
2004-03-02,16.320274353027344,16.505803003888186,16.295537907312166,16.45632893290294,66331000,2004,3,2,1
2004-03-03,16.30790901184082,16.419224802535638,16.21514408359588,16.29554019746749,54998700,2004,3,3,2
2004-03-04,16.30790901184082,16.338829868219094,16.208959676409215,16.283171383094153,44023200,2004,3,4,3
2004-03-05,16.2955322265625,16.4501387919387,16.202768523247673,16.22132055617795,59849800,2004,3,5,4
2004-03-08,15.973957061767578,16.295539137220583,15.961588248199003,16.270801510083437,69367800,2004,3,8,0
2004-03-09,15.905932426452637,16.06053908324786,15.79461662438643,15.955406509444902,81111700,2004,3,9,1
2004-03-10,15.689488410949709,15.955410943715371,15.677119591875348,15.8626471597687,75155800,2004,3,10,2
2004-03-11,15.516318321228027,15.943032863401957,15.503949510253772,15.571976791057445,90536300,2004,3,11,3
2004-03-12,15.695659637451172,15.77605572039494,15.602895924446871,15.69565963745117,64137100,2004,3,12,4
2004-03-15,15.559612274169922,15.72658772973946,15.4977693817862,15.6461916157741,68835300,2004,3,15,0
2004-03-16,15.57197380065918,15.689475123240513,15.522499745817752,15.621447855500609,65453800,2004,3,16,1
2004-03-17,15.541060447692873,15.74514118519073,15.528692811749949,15.61527216112626,56241400,2004,3,17,2
2004-03-18,15.392630577087402,15.479211063139372,15.200918750034084,15.435920230336096,123231000,2004,3,18,3
2004-03-19,15.231850624084473,15.42356376952182,15.18856093948747,15.318431172833913,86281600,2004,3,19,4
2004-03-22,15.151449203491213,15.361714307210177,14.848420360967978,15.139080390435993,127605200,2004,3,22,0
2004-03-23,14.93500804901123,15.250405881046946,14.910271588616292,15.244221471059312,91696300,2004,3,23,1
2004-03-24,15.095792770385742,15.200925336494922,14.953554939636582,15.077239548288205,97584700,2004,3,24,2
2004-03-25,15.578166961669922,15.60908782099393,15.200926344230105,15.213295159781778,85677900,2004,3,25,3
2004-03-26,15.47921657562256,15.776061028944529,15.460663354956807,15.52869065117622,61584900,2004,3,26,4
2004-03-29,15.65238094329834,15.708039445984452,15.46066897824364,15.615275668026078,51881600,2004,3,29,0
2004-03-30,15.58434772491455,15.66474264808905,15.47921517642181,15.590530951689216,59010400,2004,3,30,1
2004-03-31,15.417377471923828,15.58435296025026,15.380272201036387,15.58435296025026,70533200,2004,3,31,2
2004-04-01,15.5101318359375,15.528685049911024,15.36789406747089,15.429736934494723,69051900,2004,4,1,3
2004-04-02,15.986331939697266,16.01725280579344,15.73277706313124,15.757513520097095,98043800,2004,4,2,4
2004-04-05,16.04817008972168,16.066722132052554,15.912115488334832,15.9615895671423,53800300,2004,4,5,0
2004-04-06,15.955403327941896,16.017246214239563,15.868823994858122,15.936851287741057,48992000,2004,4,6,1
2004-04-07,15.82553005218506,15.943031386445735,15.677107872907976,15.91829376678891,63268900,2004,4,7,2
2004-04-08,15.757508277893066,15.986326621370004,15.683297752128412,15.96777340015132,45294600,2004,4,8,3
2004-04-12,15.837896347045898,15.918291239055083,15.726579435375918,15.757500275482272,38786800,2004,4,12,0
2004-04-13,15.7389554977417,15.936851796568671,15.714217870610836,15.881193315079212,56971500,2004,4,13,1
2004-04-14,15.77606201171875,15.88119457626392,15.695665896713871,15.701850303987715,61079600,2004,4,14,2
2004-04-15,15.596714973449709,15.912112611151151,15.522504458434582,15.788428026274325,73756900,2004,4,15,3
2004-04-16,15.559612274169922,15.708034508157825,15.528691417755592,15.664744837355736,51768600,2004,4,16,4
2004-04-19,15.788429260253906,15.83171892732194,15.497768044988607,15.510136858309464,44592100,2004,4,19,0
2004-04-20,15.664743423461914,16.004877531539428,15.633822569838486,15.862639717583736,59902600,2004,4,20,1
2004-04-21,15.7389554977417,15.76369194531758,15.584348866838756,15.683297016252242,49252000,2004,4,21,2
2004-04-22,16.04817008972168,16.072906539347873,15.75132443732179,15.776062066503066,99207700,2004,4,22,3
2004-04-23,17.031469345092773,17.14278514367107,16.907783551710033,16.944888817902797,258269000,2004,4,23,4
2004-04-26,16.845945358276367,17.037657329944487,16.75936598646924,16.975815595542528,89391000,2004,4,26,0
2004-04-27,16.833574295043945,16.92633924338888,16.77791579785911,16.796469023439162,80716800,2004,4,27,1
2004-04-28,16.42540168762207,16.728430423664747,16.369743227986216,16.703693985801326,72842200,2004,4,28,2
2004-04-29,16.375938415527344,16.660415305382713,16.270805831382688,16.394491640807683,77787300,2004,4,29,3
2004-04-30,16.15948486328125,16.54290983452491,16.054352305001135,16.443961683150096,66172200,2004,4,30,4
2004-05-03,16.2955322265625,16.400664738200494,16.19658411908609,16.19658411908609,65916200,2004,5,3,0
2004-05-04,16.283178329467773,16.41304857668006,16.09146634311737,16.29554714911762,55496400,2004,5,4,1
2004-05-05,16.264616012573242,16.450144664995104,16.233695160280384,16.276984825312347,51841700,2004,5,5,2
2004-05-06,16.15329933166504,16.289352725508657,16.097640857012003,16.178035776202588,62693900,2004,5,6,3
